"p.id","p.name","name","id","bytes","path"
366977,"0601 A continuous plankton recorder survey of the North Pacific and southern Bering Sea","Files",366978,0,"/Files"
366977,"0601 A continuous plankton recorder survey of the North Pacific and southern Bering Sea","Final report",2541431,428065,"/Final report"
370341,"0602 Sentinels for Bering Sea ecosystem change","Files",370342,659151,"/Files"
370341,"0602 Sentinels for Bering Sea ecosystem change","Final report",2541407,3843981,"/Final report"
370341,"0602 Sentinels for Bering Sea ecosystem change","original",1594048,650955,"/Files/original"
366802,"0603 Gulf of Alaska Long-Term Observations","draft0",1591358,7613896,"/Files/original/draft0"
366802,"0603 Gulf of Alaska Long-Term Observations","Files",366803,17228793,"/Files"
366802,"0603 Gulf of Alaska Long-Term Observations","Final report",2541425,1814291,"/Final report"
366802,"0603 Gulf of Alaska Long-Term Observations","NPRB.2006.03",1591455,6805437,"/Files/NPRB.2006.03"
366802,"0603 Gulf of Alaska Long-Term Observations","original",1591345,9009625,"/Files/original"
366802,"0603 Gulf of Alaska Long-Term Observations","TN179_CTD",1591405,905945,"/Files/original/draft0/TN179_CTD"
366802,"0603 Gulf of Alaska Long-Term Observations","TN179_CTD",1591456,973006,"/Files/NPRB.2006.03/TN179_CTD"
366802,"0603 Gulf of Alaska Long-Term Observations","TN194_CTD",1591514,1431130,"/Files/NPRB.2006.03/TN194_CTD"
366802,"0603 Gulf of Alaska Long-Term Observations","TN194_CTD",1591381,1360711,"/Files/original/draft0/TN194_CTD"
366802,"0603 Gulf of Alaska Long-Term Observations","TXF05_CTD",1591488,650977,"/Files/NPRB.2006.03/TXF05_CTD"
366802,"0603 Gulf of Alaska Long-Term Observations","TXF05_CTD",1591359,594684,"/Files/original/draft0/TXF05_CTD"
366802,"0603 Gulf of Alaska Long-Term Observations","TXF06_CTD",1591527,617139,"/Files/NPRB.2006.03/TXF06_CTD"
366802,"0603 Gulf of Alaska Long-Term Observations","TXF06_CTD",1591390,562701,"/Files/original/draft0/TXF06_CTD"
366802,"0603 Gulf of Alaska Long-Term Observations","TXF07_CTD",1591424,1404516,"/Files/original/draft0/TXF07_CTD"
366802,"0603 Gulf of Alaska Long-Term Observations","TXF07_CTD",1591471,1472424,"/Files/NPRB.2006.03/TXF07_CTD"
366802,"0603 Gulf of Alaska Long-Term Observations","TXS07_CTD",1591501,1571163,"/Files/NPRB.2006.03/TXS07_CTD"
366802,"0603 Gulf of Alaska Long-Term Observations","TXS07_CTD",1591368,1502843,"/Files/original/draft0/TXS07_CTD"
367253,"0604 Retrospective analyses of Norton Sound benthic fauna","3rd party",1601101,43270,"/Files/3rd party"
367253,"0604 Retrospective analyses of Norton Sound benthic fauna","copies calc",1601080,1740603,"/Files/copies calc"
367253,"0604 Retrospective analyses of Norton Sound benthic fauna","draft0",1601043,2140510,"/Files/original/draft0"
367253,"0604 Retrospective analyses of Norton Sound benthic fauna","Files",367254,6653170,"/Files"
367253,"0604 Retrospective analyses of Norton Sound benthic fauna","Final report",2541451,602105,"/Final report"
367253,"0604 Retrospective analyses of Norton Sound benthic fauna","original",1601038,2520945,"/Files/original"
367829,"0605 Modeling Pacific Cod Vital Rates in the Bering Sea",".alicia",1591546,129312,"/Files/.alicia"
367829,"0605 Modeling Pacific Cod Vital Rates in the Bering Sea","avhrr.sst.q5.to.q8",1592371,66734065,"/Files/original/avhrr.sst.q5.to.q8"
367829,"0605 Modeling Pacific Cod Vital Rates in the Bering Sea","avhrr.sst.q5.to.q8",1591550,68692194,"/Files/NPRB.2006.05.Larval_COD/avhrr.sst.q5.to.q8"
367829,"0605 Modeling Pacific Cod Vital Rates in the Bering Sea","Files",367830,575608145,"/Files"
367829,"0605 Modeling Pacific Cod Vital Rates in the Bering Sea","Final report",2541493,3903860,"/Final report"
367829,"0605 Modeling Pacific Cod Vital Rates in the Bering Sea","npp.1998057.clip.xyz",1593021,2193843,"/Files/original/vgpm.s.chl.a.sst/npp.1998057.clip.xyz"
367829,"0605 Modeling Pacific Cod Vital Rates in the Bering Sea","NPRB.2006.05.Larval_COD",1591549,150566460,"/Files/NPRB.2006.05.Larval_COD"
367829,"0605 Modeling Pacific Cod Vital Rates in the Bering Sea","original",1592366,294439408,"/Files/original"
367829,"0605 Modeling Pacific Cod Vital Rates in the Bering Sea","vgpm.s.chl.a.sst",1592772,81290459,"/Files/original/vgpm.s.chl.a.sst"
367829,"0605 Modeling Pacific Cod Vital Rates in the Bering Sea","vgpm.s.chl.a.sst",1591955,81296607,"/Files/NPRB.2006.05.Larval_COD/vgpm.s.chl.a.sst"
368523,"0606 limate and Variation in SEBS Jellyfish Populations","draft1",1664009,29199,"/Files/original/draft1"
368523,"0606 limate and Variation in SEBS Jellyfish Populations","Files",368524,215325,"/Files"
368523,"0606 limate and Variation in SEBS Jellyfish Populations","Final report",2541549,2903599,"/Final report"
368523,"0606 limate and Variation in SEBS Jellyfish Populations","original",1663998,166144,"/Files/original"
368542,"0607 Response of lower trophic production to climate change","3rd party",1595735,44885,"/Files/3rd party"
368542,"0607 Response of lower trophic production to climate change","data",1596860,23818880,"/Files/original/forNPRB_JinModel/data"
368542,"0607 Response of lower trophic production to climate change","data",1595757,23818880,"/Files/forNPRB_JinModel/data"
368542,"0607 Response of lower trophic production to climate change","Files",368543,392214586,"/Files"
368542,"0607 Response of lower trophic production to climate change","Final metadata",1596667,56039,"/Files/original/Final metadata"
368542,"0607 Response of lower trophic production to climate change","Final report",2541550,10267901,"/Final report"
368542,"0607 Response of lower trophic production to climate change","forNPRB_JinModel",1596699,130508328,"/Files/original/forNPRB_JinModel"
368542,"0607 Response of lower trophic production to climate change","forNPRB_JinModel",1595748,130502180,"/Files/forNPRB_JinModel"
368542,"0607 Response of lower trophic production to climate change","history_result",1596720,94073838,"/Files/original/forNPRB_JinModel/history_result"
368542,"0607 Response of lower trophic production to climate change","history_result",1596536,94073838,"/Files/forNPRB_JinModel/history_result"
368542,"0607 Response of lower trophic production to climate change","origin1",1596688,90986,"/Files/original/origin1"
368542,"0607 Response of lower trophic production to climate change","original",1596666,261589629,"/Files/original"
