"p.id","p.name","name","id","bytes","path"
367581,"0301 Evaluation of emergent structure in low-relief benthic habitats as a criterion for defining the essential fish habitat of juvenile North Pacific flatfishes ","Files",367582,2058338,"/Files"
367581,"0301 Evaluation of emergent structure in low-relief benthic habitats as a criterion for defining the essential fish habitat of juvenile North Pacific flatfishes ","Final report",2541491,2488528,"/Final report"
367581,"0301 Evaluation of emergent structure in low-relief benthic habitats as a criterion for defining the essential fish habitat of juvenile North Pacific flatfishes ","original",1618224,1667146,"/Files/original"
366511,"0302 A continuous plankton recorder survey of the North Pacific and southern Bering Sea ","Files",366512,0,"/Files"
366511,"0302 A continuous plankton recorder survey of the North Pacific and southern Bering Sea ","Final report",2541319,875737,"/Final report"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","162",1653122,79599,"/Files/original/Data for R0303/MSAT data/Mixtures/SSEAS03J/162"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","163",1653149,84577,"/Files/original/Data for R0303/MSAT data/Mixtures/SSEAS03J/163"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","164N",1653139,98987,"/Files/original/Data for R0303/MSAT data/Mixtures/SSEAS03J/164N"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","164S",1653144,96367,"/Files/original/Data for R0303/MSAT data/Mixtures/SSEAS03J/164S"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","165N",1653134,87722,"/Files/original/Data for R0303/MSAT data/Mixtures/SSEAS03J/165N"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","165S",1653129,81433,"/Files/original/Data for R0303/MSAT data/Mixtures/SSEAS03J/165S"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","166N",1653154,59425,"/Files/original/Data for R0303/MSAT data/Mixtures/SSEAS03J/166N"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Aleutian Aug",1653234,326007,"/Files/original/Data for R0303/MSAT data/Mixtures/Aleutian Aug"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Aleutian C",1653243,116301,"/Files/original/Data for R0303/MSAT data/Mixtures/Aleutian C"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Aleutian E",1653253,71582,"/Files/original/Data for R0303/MSAT data/Mixtures/Aleutian E"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Aleutian W",1653176,56006,"/Files/original/Data for R0303/MSAT data/Mixtures/Aleutian W"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","All Immatures",1653219,722397,"/Files/original/Data for R0303/MSAT data/Mixtures/All Immatures"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Data for R0303",1653031,9972449,"/Files/original/Data for R0303"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Doughnut hole Aug",1653181,143856,"/Files/original/Data for R0303/MSAT data/Mixtures/Doughnut hole Aug"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Files",366836,12638644,"/Files"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Final report",2541426,875737,"/Final report"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Mixtures",1653033,1280974,"/Files/original/Data for R0303/SNP data/Mixtures"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Mixtures",1653089,7488922,"/Files/original/Data for R0303/MSAT data/Mixtures"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","MSAT data",1653084,7982143,"/Files/original/Data for R0303/MSAT data"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","NW167_58",1653159,51303,"/Files/original/Data for R0303/MSAT data/Mixtures/SSEAS03J/NW167_58"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","original",1653024,11414952,"/Files/original"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Russia Aug all",1653095,256296,"/Files/original/Data for R0303/MSAT data/Mixtures/Russia Aug all"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Russia Aug C",1653166,134993,"/Files/original/Data for R0303/MSAT data/Mixtures/Russia Aug C"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Russia Aug N",1653258,50486,"/Files/original/Data for R0303/MSAT data/Mixtures/Russia Aug N"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Russia Aug S",1653090,45213,"/Files/original/Data for R0303/MSAT data/Mixtures/Russia Aug S"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Russia C all",1653102,484721,"/Files/original/Data for R0303/MSAT data/Mixtures/Russia C all"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Russia Oct all",1653263,176263,"/Files/original/Data for R0303/MSAT data/Mixtures/Russia Oct all"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Russia Oct C",1653248,62013,"/Files/original/Data for R0303/MSAT data/Mixtures/Russia Oct C"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Russia Oct S",1653109,65763,"/Files/original/Data for R0303/MSAT data/Mixtures/Russia Oct S"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Russia S all",1653190,299445,"/Files/original/Data for R0303/MSAT data/Mixtures/Russia S all"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Russia Sep all",1653197,305072,"/Files/original/Data for R0303/MSAT data/Mixtures/Russia Sep all"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Russia Sep C",1653224,97208,"/Files/original/Data for R0303/MSAT data/Mixtures/Russia Sep C"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","Russia Sep S",1653114,76194,"/Files/original/Data for R0303/MSAT data/Mixtures/Russia Sep S"
366835,"0303 North Pacific Anadromous Fish Commission Cooperative Research: Use of genetic stock identification to determine the distribution, migration, early marine survival, and relative stock abundance of sockeye and chum salmon in the Bering Sea","SKAIYO02",1653270,158142,"/Files/original/Data for R0303/MSAT data/Mixtures/SKAIYO02"
