"p.id","p.name","name","id","bytes","path"
6634176,"2101 Northern Merperson Migrations, 2009-2010","Admin",6634191,0,"/Admin"
6634176,"2101 Northern Merperson Migrations, 2009-2010","Data",6634192,0,"/Data"
6634176,"2101 Northern Merperson Migrations, 2009-2010","Files",6634178,94855,"/Files"
6634176,"2101 Northern Merperson Migrations, 2009-2010","Media products",6634193,0,"/Media products"
24246340,"2101 Volcanic ash and phytoplankton in the subarctic NE Pacific","Admin",24246341,0,"/Admin"
24246340,"2101 Volcanic ash and phytoplankton in the subarctic NE Pacific","Data",24246342,0,"/Data"
24246340,"2101 Volcanic ash and phytoplankton in the subarctic NE Pacific","Media Products",24246343,0,"/Media Products"
24246361,"2102 Gulf of Alaska deep-sea zooplankton","Admin",24246362,0,"/Admin"
24246361,"2102 Gulf of Alaska deep-sea zooplankton","Data",24246363,0,"/Data"
24246361,"2102 Gulf of Alaska deep-sea zooplankton","Media Products",24246364,0,"/Media Products"
24246379,"2103 Arctic cod passive acoustic monitoring","Admin",24246380,0,"/Admin"
24246379,"2103 Arctic cod passive acoustic monitoring","Data",24246381,0,"/Data"
24246379,"2103 Arctic cod passive acoustic monitoring","Media Products",24246382,0,"/Media Products"
24246399,"2104 Epidemiology and pathology of black eye syndrome ","Admin",24246400,0,"/Admin"
24246399,"2104 Epidemiology and pathology of black eye syndrome ","Data",24246401,0,"/Data"
24246399,"2104 Epidemiology and pathology of black eye syndrome ","Media Products",24246402,0,"/Media Products"
24246420,"2105 Seabirds: Synthesis of change","Admin",24246421,0,"/Admin"
24246420,"2105 Seabirds: Synthesis of change","Data",24246422,0,"/Data"
24246420,"2105 Seabirds: Synthesis of change","Media Products",24246423,0,"/Media Products"
24246443,"2106 Spotted seal in Karaginsky Gulf","Admin",24246444,0,"/Admin"
24246443,"2106 Spotted seal in Karaginsky Gulf","Data",24246445,0,"/Data"
24246443,"2106 Spotted seal in Karaginsky Gulf","Media Products",24246446,0,"/Media Products"
24246462,"2107 Hearing damage in bowhead whales","Admin",24246463,0,"/Admin"
24246462,"2107 Hearing damage in bowhead whales","Data",24246464,0,"/Data"
24246462,"2107 Hearing damage in bowhead whales","Media Products",24246465,0,"/Media Products"
24246480,"2101 Volcanic ash and phytoplankton in the subarctic NE Pacific","Admin",24246481,0,"/Admin"
24246480,"2101 Volcanic ash and phytoplankton in the subarctic NE Pacific","Data",24246482,0,"/Data"
24246480,"2101 Volcanic ash and phytoplankton in the subarctic NE Pacific","Media Products",24246483,0,"/Media Products"
24246501,"2102 Gulf of Alaska deep-sea zooplankton","Admin",24246502,0,"/Admin"
24246501,"2102 Gulf of Alaska deep-sea zooplankton","Data",24246503,0,"/Data"
24246501,"2102 Gulf of Alaska deep-sea zooplankton","Media Products",24246504,0,"/Media Products"
24246519,"2103 Arctic cod passive acoustic monitoring","Admin",24246520,0,"/Admin"
24246519,"2103 Arctic cod passive acoustic monitoring","Data",24246521,0,"/Data"
24246519,"2103 Arctic cod passive acoustic monitoring","Media Products",24246522,0,"/Media Products"
24246539,"2104 Epidemiology and pathology of black eye syndrome ","Admin",24246540,0,"/Admin"
24246539,"2104 Epidemiology and pathology of black eye syndrome ","Data",24246541,0,"/Data"
24246539,"2104 Epidemiology and pathology of black eye syndrome ","Media Products",24246542,0,"/Media Products"
24246560,"2105 Seabirds: Synthesis of change","Admin",24246561,0,"/Admin"
24246560,"2105 Seabirds: Synthesis of change","Data",24246562,0,"/Data"
24246560,"2105 Seabirds: Synthesis of change","Media Products",24246563,0,"/Media Products"
24246583,"2106 Spotted seal in Karaginsky Gulf","Admin",24246584,0,"/Admin"
24246583,"2106 Spotted seal in Karaginsky Gulf","Data",24246585,0,"/Data"
24246583,"2106 Spotted seal in Karaginsky Gulf","Media Products",24246586,0,"/Media Products"
24246602,"2107 Hearing damage in bowhead whales","Admin",24246603,0,"/Admin"
24246602,"2107 Hearing damage in bowhead whales","Data",24246604,0,"/Data"
24246602,"2107 Hearing damage in bowhead whales","Media Products",24246605,0,"/Media Products"
24249785,"2101 Volcanic ash and phytoplankton in the subarctic NE Pacific","Admin",24249786,0,"/Admin"
24249785,"2101 Volcanic ash and phytoplankton in the subarctic NE Pacific","Data",24249787,0,"/Data"
24249785,"2101 Volcanic ash and phytoplankton in the subarctic NE Pacific","Media Products",24249788,0,"/Media Products"
24249806,"2102 Gulf of Alaska deep-sea zooplankton","Admin",24249807,117313,"/Admin"
24249806,"2102 Gulf of Alaska deep-sea zooplankton","Data",24249808,1088145,"/Data"
24249806,"2102 Gulf of Alaska deep-sea zooplankton","Final Report",42789556,9671908,"/Final Report"
24249806,"2102 Gulf of Alaska deep-sea zooplankton","Media Products",24249809,0,"/Media Products"
24249806,"2102 Gulf of Alaska deep-sea zooplankton","Reports",41758849,78338,"/Reports"
24249824,"2103 Arctic cod passive acoustic monitoring","2023-05_6953",42458997,8521922690,"/_import_old/hydrophone_recordings/LOOT/2023-05_6953"
