"p.id","p.name","name","id","bytes","path"
5199930,"1901 Accounting for life-history shifts in fishery management","Admin",5199931,6432172,"/Admin"
5199930,"1901 Accounting for life-history shifts in fishery management","Data",5199932,80030,"/Data"
5199930,"1901 Accounting for life-history shifts in fishery management","Final Report",39361379,7123060,"/Final Report"
5199930,"1901 Accounting for life-history shifts in fishery management","Media Products",5199933,0,"/Media Products"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","2019",41715430,17593765,"/StageRadioTelemetryGroundReceiver/2019"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","2019_FieldSeason",39364193,29388458,"/Data/2019_FieldSeason"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","2020",41715431,25563463,"/StageRadioTelemetryGroundReceiver/2020"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","2020_FieldSeason",39364194,73832824,"/Data/2020_FieldSeason"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","2021_FieldSeason",39364195,338794064,"/Data/2021_FieldSeason"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Admin",5199950,33012232,"/Admin"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Aerial_Log",39366654,10717,"/Data/2021_FieldSeason/AerialSurveys_2021/Aerial_Log"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","AerialSurvey-2019",39364209,2142937,"/Data/2019_FieldSeason/AerialSurvey-2019"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","AerialSurveys_2020",39371639,8764025,"/Data/2020_FieldSeason/AerialSurveys_2020"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","AerialSurveys_2021",39366669,9499115,"/Data/2021_FieldSeason/AerialSurveys_2021"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","AITRC_MOA",39364198,99427,"/Data/2019_FieldSeason/AITRC_MOA"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Archive Packages",41673068,20335227,"/Archive Packages"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","ASL_fat_measurements",39371677,11547,"/Data/2020_FieldSeason/Body_Comp/ASL_fat_measurements"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","ASL_fat_measurements",39371675,12157,"/Data/2021_FieldSeason/Body_Comp/ASL_fat_measurements"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","BairdCanyon_data",39371746,0,"/Data/2020_FieldSeason/Ground_Receivers/BairdCanyon_data"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Body_Comp",39371641,11547,"/Data/2020_FieldSeason/Body_Comp"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Body_Comp",39371653,237707059,"/Data/2021_FieldSeason/Body_Comp"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Body_Comp",39364222,6425861,"/Data/2019_FieldSeason/Body_Comp"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Body Comp Data",41714686,63365,"/Archive Packages/Body Comp Data"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Budgets",39371642,0,"/Data/2020_FieldSeason/Budgets"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Budgets",39364200,3118890,"/Data/2019_FieldSeason/Budgets"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","CanyonCreek_data",39371748,0,"/Data/2020_FieldSeason/Ground_Receivers/CanyonCreek_data"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Canyon_Creek_Data",39364231,10371505,"/Data/2019_FieldSeason/Canyon_Creek_Data"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","CR_tagging",39371684,0,"/Data/2019_FieldSeason/CR_tagging"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","CR_tagging",39371683,75779,"/Data/2021_FieldSeason/CR_tagging"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","CR_tagging",39371682,96592,"/Data/2020_FieldSeason/CR_tagging"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Data",5199951,442946581,"/Data"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Datasheet_scans",39371638,41282822,"/Data/2020_FieldSeason/Datasheet_scans"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Datasheet_scans",39371820,0,"/Data/2021_FieldSeason/CR_tagging/Datasheet_scans"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Datasheet_scans",39371764,0,"/Data/2020_FieldSeason/CR_tagging/Datasheet_scans"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Datasheet_scans",39371825,0,"/Data/2019_FieldSeason/CR_tagging/Datasheet_scans"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Datasheet_scans",39371649,6425861,"/Data/2019_FieldSeason/Body_Comp/Datasheet_scans"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Datasheet_scans",39371654,237694902,"/Data/2021_FieldSeason/Body_Comp/Datasheet_scans"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Field_Schedule",39371696,15422,"/Data/2021_FieldSeason/Field_Schedule"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Final Body Comp xlsx",41716025,931235,"/Data/Final Body Comp xlsx"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Final Report",41722294,1647112,"/Final Report"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","GroundReceiverData",41715416,0,"/Archive Packages/RadioTelemetry/GroundReceiverData"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Ground_Receivers",39366658,35573016,"/Data/2021_FieldSeason/Ground_Receivers"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Ground_Receivers",39371645,15564284,"/Data/2020_FieldSeason/Ground_Receivers"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","HaleyCreek_RadioTower",39364232,7940404,"/Data/2019_FieldSeason/Canyon_Creek_Data/HaleyCreek_RadioTower"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","IACUC",39364206,681207,"/Data/2019_FieldSeason/IACUC"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Mapping",39371690,4530443,"/Data/2021_FieldSeason/Mapping"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Mapping",39371768,2772849,"/Data/2020_FieldSeason/Mapping"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","MasterFile_2021",39366656,35940867,"/Data/2021_FieldSeason/MasterFile_2021"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Media Products",5199952,0,"/Media Products"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","PathogenData",42825937,0,"/Archive Packages/RadioTelemetry/PathogenData"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Permits",39364215,4409956,"/Data/2019_FieldSeason/Permits"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Permits",39371643,5301853,"/Data/2020_FieldSeason/Permits"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Permits",39371694,11282614,"/Data/2021_FieldSeason/Permits"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Proposals",39371644,0,"/Data/2020_FieldSeason/Proposals"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Proposals",39371695,0,"/Data/2021_FieldSeason/Proposals"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Proposals",39364196,1911105,"/Data/2019_FieldSeason/Proposals"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Purchase_orders",39371857,0,"/Data/2020_FieldSeason/Purchase_orders"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Purchase_orders",39371858,0,"/Data/2019_FieldSeason/Purchase_orders"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Purchase_orders",39371708,293358,"/Data/2021_FieldSeason/Purchase_orders"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","RadioTelemetry",41715414,17674025,"/Archive Packages/RadioTelemetry"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Sample_Inventory",39371646,38852,"/Data/2020_FieldSeason/Sample_Inventory"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","SamplingProtocol",39364203,227570,"/Data/2019_FieldSeason/SamplingProtocol"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Shipping_labels",39371860,0,"/Data/2020_FieldSeason/Shipping_labels"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Shipping_labels",39371859,0,"/Data/2021_FieldSeason/Shipping_labels"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Shipping_labels",39371861,0,"/Data/2019_FieldSeason/Shipping_labels"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","StageBodyComp",42825887,99928,"/StageBodyComp"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","StageRadioTelemetryGroundReceiver",42825939,43157228,"/StageRadioTelemetryGroundReceiver"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","TaggingData",39364236,2431101,"/Data/2019_FieldSeason/Canyon_Creek_Data/TaggingData"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","TaggingData",41715415,80260,"/Archive Packages/RadioTelemetry/TaggingData"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","Tag_info",39371671,1126512,"/Data/2021_FieldSeason/Tag_info"
5199949,"1902 Body size and spawning abundance of Sockeye Salmon","TranscriptomeData",42825936,0,"/Archive Packages/RadioTelemetry/TranscriptomeData"
