"p.id","p.name","name","id","bytes","path"
371964,"1001 CPR","calc_data",373000,6148,"/Files/calc_data"
371964,"1001 CPR","data",372997,302140,"/Files/data"
371964,"1001 CPR","Files",371965,673074,"/Files"
371964,"1001 CPR","Final report",2541533,3500976,"/Final report"
367659,"1002 ","Files",367660,0,"/Files"
367659,"1002 ","Final report",2541482,120573,"/Final report"
370355,"1003 Bowhead Whale Stable Isotopes For Tracking Arctic Food Web Changes","Files",370356,190512,"/Files"
370355,"1003 Bowhead Whale Stable Isotopes For Tracking Arctic Food Web Changes","Final report",2541420,2258714,"/Final report"
370355,"1003 Bowhead Whale Stable Isotopes For Tracking Arctic Food Web Changes","NPRB.2010.03",1560321,132764,"/Files/NPRB.2010.03"
370244,"1004 Moored Observations of Ocean Acidification in the Gulf of Alaska","Files",370245,617115,"/Files"
370244,"1004 Moored Observations of Ocean Acidification in the Gulf of Alaska","Final report",2541417,7130879,"/Final report"
370381,"1005 Octopus tagging studies","Files",370382,792322,"/Files"
370381,"1005 Octopus tagging studies","Final report",2541421,1081276,"/Final report"
371406,"1006 Age-0 pollock index","Files",371407,2367796,"/Files"
371406,"1006 Age-0 pollock index","Final report",2541463,17337092,"/Final report"
371938,"1007 Atka mackerel small-scale population abundance and movement","calc_data",373188,92546024,"/Files/calc_data"
371938,"1007 Atka mackerel small-scale population abundance and movement","data",373176,32266244,"/Files/data"
371938,"1007 Atka mackerel small-scale population abundance and movement","Files",371939,136638978,"/Files"
371938,"1007 Atka mackerel small-scale population abundance and movement","Final report",2541532,4278023,"/Final report"
371938,"1007 Atka mackerel small-scale population abundance and movement","old",373193,71168614,"/Files/calc_data/old"
371938,"1007 Atka mackerel small-scale population abundance and movement","old",373177,32260096,"/Files/data/old"
281367,"1008B Salmon bycatch in the BSAI pollock fisheries","Admin",281368,26197,"/Admin"
281367,"1008B Salmon bycatch in the BSAI pollock fisheries","Data",281369,0,"/Data"
281367,"1008B Salmon bycatch in the BSAI pollock fisheries","Final report",2541444,58763,"/Final report"
281367,"1008B Salmon bycatch in the BSAI pollock fisheries","Media Products",281370,0,"/Media Products"
370038,"1009 Chinook Survival","Files",370039,395431,"/Files"
370038,"1009 Chinook Survival","Final report",2541399,879833,"/Final report"
372048,"1010 Ocean acidification and reproduction of Tanner crabs","calc_data",373108,10192843,"/Files/calc_data"
372048,"1010 Ocean acidification and reproduction of Tanner crabs","data",373015,14872297,"/Files/data"
372048,"1010 Ocean acidification and reproduction of Tanner crabs","Files",372049,25530907,"/Files"
372048,"1010 Ocean acidification and reproduction of Tanner crabs","Final report",2541675,883223,"/Final report"
372048,"1010 Ocean acidification and reproduction of Tanner crabs","version1",373022,5176894,"/Files/data/version1"
372048,"1010 Ocean acidification and reproduction of Tanner crabs","version1",373109,3576810,"/Files/calc_data/version1"
372048,"1010 Ocean acidification and reproduction of Tanner crabs","version2",373063,3452068,"/Files/data/version2"
370272,"1011 Predation and survival of young Steller sea lions in the Gulf of Alaska","calc_data",372428,34811103,"/Files/calc_data"
370272,"1011 Predation and survival of young Steller sea lions in the Gulf of Alaska","Files",370273,68663281,"/Files"
370272,"1011 Predation and survival of young Steller sea lions in the Gulf of Alaska","Final report",2541418,3401075,"/Final report"
370272,"1011 Predation and survival of young Steller sea lions in the Gulf of Alaska","not used GEOdb",372447,24470942,"/Files/not used GEOdb"
372161,"1012 SEAK sea otters and fisheries","aerialSurvey",372731,830156,"/Files/data/aerialSurvey"
372161,"1012 SEAK sea otters and fisheries","calc_data",372454,17605692,"/Files/calc_data"
372161,"1012 SEAK sea otters and fisheries","Cape Chacon Dall Island",372666,213564,"/Files/data/v1/NPRB_Distribution_10.27.2014/Cape Chacon Dall Island"
372161,"1012 SEAK sea otters and fisheries","Cape Chacon Dall Island",372499,213564,"/Files/calc_data/v1/NPRB_Distribution_10.27.2014/Cape Chacon Dall Island"
372161,"1012 SEAK sea otters and fisheries","Cape Chacon Dall Island",372750,219712,"/Files/data/aerialSurvey/NPRB_Distribution_10.27.2014/Cape Chacon Dall Island"
372161,"1012 SEAK sea otters and fisheries","capture",372455,91048,"/Files/calc_data/capture"
372161,"1012 SEAK sea otters and fisheries","capture",372624,21072,"/Files/data/capture"
372161,"1012 SEAK sea otters and fisheries","data",372620,9142444,"/Files/data"
372161,"1012 SEAK sea otters and fisheries","Files",372162,29346037,"/Files"
372161,"1012 SEAK sea otters and fisheries","Final report",2541511,3462835,"/Final report"
372161,"1012 SEAK sea otters and fisheries","forage",372577,2340854,"/Files/calc_data/forage"
372161,"1012 SEAK sea otters and fisheries","foraging",372804,1063278,"/Files/data/foraging"
372161,"1012 SEAK sea otters and fisheries","Frederick",372677,146808,"/Files/data/v1/NPRB_Distribution_10.27.2014/Frederick"
372161,"1012 SEAK sea otters and fisheries","Frederick",372510,146808,"/Files/calc_data/v1/NPRB_Distribution_10.27.2014/Frederick"
372161,"1012 SEAK sea otters and fisheries","Frederick",372763,152956,"/Files/data/aerialSurvey/NPRB_Distribution_10.27.2014/Frederick"
372161,"1012 SEAK sea otters and fisheries","health",372629,8836,"/Files/data/health"
372161,"1012 SEAK sea otters and fisheries","health",372462,81571,"/Files/calc_data/health"
372161,"1012 SEAK sea otters and fisheries","NPRB_Distribution_10.27.2014",372633,799416,"/Files/data/v1/NPRB_Distribution_10.27.2014"
